0.023703510957086005	0.3857421875		0.302734375	
0.023703510957086005	0.390625		0.3955078125	
0.023703510957086005	0.390625		0.439453125	
0.023703510957086005	0.390625		0.4345703125	
0.023703510957086005	0.390625		0.4345703125	
0.023703510957086005	0.390625		0.4541015625	
0.023703510957086005	0.390625		0.4443359375	
0.023703510957086005	0.390625		0.4296875	
0.023703510957086005	0.390625		0.4248046875	
0.023703510957086005	0.390625		0.4296875	
0.023703510957086005	0.390625		0.439453125	
0.023703510957086005	0.390625		0.44921875	
0.023703510957086005	0.390625		0.458984375	
0.023703510957086005	0.390625		0.4541015625	
0.023703510957086005	0.390625		0.4541015625	
1.3923412648554745	0.390625		0.44921875	
1.3923412648554745	0.419921875		0.83984375	
1.3923412648554745	0.4150390625		1.064453125	
1.3923412648554745	0.478515625		1.2841796875	
1.3923412648554745	0.52734375		1.494140625	
1.3923412648554745	0.60546875		1.669921875	
1.3923412648554745	0.673828125		1.8359375	
1.3923412648554745	0.7470703125		1.982421875	
1.3923412648554745	0.8251953125		2.12890625	
1.3923412648554745	0.9033203125		2.265625	
1.3923412648554745	0.9814453125		2.3974609375	
1.3923412648554745	1.0546875		2.509765625	
1.3923412648554745	1.1376953125		2.6171875	
1.3923412648554745	1.2109375		2.7197265625	
1.3923412648554745	1.2890625		2.822265625	
1.8088071019526093	1.3623046875		2.9248046875	
1.8088071019526093	1.4404296875		3.0810546875	
1.8088071019526093	1.5185546875		3.2470703125	
1.8088071019526093	1.6015625		3.3935546875	
1.8088071019526093	1.6796875		3.5400390625	
1.8088071019526093	1.7626953125		3.6767578125	
1.8088071019526093	1.845703125		3.8134765625	
1.8088071019526093	1.9287109375		3.935546875	
1.8088071019526093	2.01171875		4.052734375	
1.8088071019526093	2.0947265625		4.169921875	
1.8088071019526093	2.177734375		4.27734375	
1.8088071019526093	2.2607421875		4.3701171875	
1.8088071019526093	2.3388671875		4.4775390625	
1.8088071019526093	2.412109375		4.5751953125	
1.8088071019526093	2.48046875		4.6728515625	
1.9052922593575645	2.55859375		4.7607421875	
1.9052922593575645	2.6318359375		4.8583984375	
1.9052922593575645	2.7099609375		4.951171875	
1.9052922593575645	2.7880859375		5.05859375	
1.9052922593575645	2.8564453125		5.1513671875	
1.9052922593575645	2.9248046875		5.234375	
1.9052922593575645	2.9931640625		5.3125	
1.9052922593575645	3.0615234375		5.390625	
1.9052922593575645	3.1298828125		5.46875	
1.9052922593575645	3.203125		5.537109375	
1.9052922593575645	3.271484375		5.6005859375	
1.9052922593575645	3.33984375		5.6689453125	
1.9052922593575645	3.3984375		5.732421875	
1.9052922593575645	3.4716796875		5.791015625	
1.9052922593575645	3.5400390625		5.8544921875	
0.19210270392990858	3.603515625		5.9033203125	
0.19210270392990858	3.65234375		5.458984375	
0.19210270392990858	3.701171875		5.09765625	
0.19210270392990858	3.73046875		4.775390625	
0.19210270392990858	3.75		4.4775390625	
0.19210270392990858	3.759765625		4.1796875	
0.19210270392990858	3.7548828125		3.88671875	
0.19210270392990858	3.740234375		3.5986328125	
0.19210270392990858	3.7060546875		3.3154296875	
0.19210270392990858	3.6669921875		3.056640625	
0.19210270392990858	3.6181640625		2.83203125	
0.19210270392990858	3.5595703125		2.6171875	
0.19210270392990858	3.486328125		2.392578125	
0.19210270392990858	3.4033203125		2.1728515625	
0.19210270392990858	3.3154296875		2.001953125	
2.0273316045796195	3.2177734375		1.845703125	
2.0273316045796195	3.125		2.255859375	
2.0273316045796195	3.046875		2.509765625	
2.0273316045796195	2.98828125		2.75390625	
2.0273316045796195	2.94921875		2.9833984375	
2.0273316045796195	2.9248046875		3.212890625	
2.0273316045796195	2.91015625		3.4130859375	
2.0273316045796195	2.9052734375		3.603515625	
2.0273316045796195	2.91015625		3.7890625	
2.0273316045796195	2.919921875		3.9599609375	
2.0273316045796195	2.9443359375		4.1259765625	
2.0273316045796195	2.96875		4.287109375	
2.0273316045796195	2.998046875		4.43359375	
2.0273316045796195	3.0322265625		4.58984375	
2.0273316045796195	3.0712890625		4.7314453125	
0.8826069179238827	3.1201171875		4.86328125	
0.8826069179238827	3.1591796875		4.7998046875	
0.8826069179238827	3.1982421875		4.70703125	
0.8826069179238827	3.232421875		4.6337890625	
0.8826069179238827	3.26171875		4.5458984375	
0.8826069179238827	3.2861328125		4.453125	
0.8826069179238827	3.310546875		4.39453125	
0.8826069179238827	3.3251953125		4.31640625	
0.8826069179238827	3.33984375		4.2626953125	
0.8826069179238827	3.3447265625		4.1796875	
0.8826069179238827	3.349609375		4.1357421875	
0.8826069179238827	3.359375		4.0673828125	
0.8826069179238827	3.359375		4.0185546875	
0.8826069179238827	3.3544921875		3.955078125	
0.8826069179238827	3.3544921875		3.9111328125	
1.489923196370745	3.3447265625		3.8623046875	
1.489923196370745	3.33984375		3.9208984375	
1.489923196370745	3.33984375		3.984375	
1.489923196370745	3.3349609375		4.0478515625	
1.489923196370745	3.3349609375		4.111328125	
1.489923196370745	3.33984375		4.1552734375	
1.489923196370745	3.349609375		4.21875	
1.489923196370745	3.3544921875		4.267578125	
1.489923196370745	3.3642578125		4.3212890625	
1.489923196370745	3.3740234375		4.35546875	
1.489923196370745	3.3837890625		4.4140625	
1.489923196370745	3.3984375		4.4482421875	
1.489923196370745	3.408203125		4.482421875	
1.489923196370745	3.4228515625		4.5361328125	
1.489923196370745	3.4423828125		4.5556640625	
0.6449345652807725	3.4619140625		4.599609375	
0.6449345652807725	3.4814453125		4.4677734375	
0.6449345652807725	3.49609375		4.345703125	
0.6449345652807725	3.505859375		4.21875	
0.6449345652807725	3.5107421875		4.1064453125	
0.6449345652807725	3.515625		4.0087890625	
0.6449345652807725	3.5107421875		3.90625	
0.6449345652807725	3.505859375		3.8037109375	
0.6449345652807725	3.4912109375		3.7158203125	
0.6449345652807725	3.4765625		3.623046875	
0.6449345652807725	3.45703125		3.5400390625	
0.6449345652807725	3.4326171875		3.4521484375	
